Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 2 36 exactly 5 NA 6 red green 4 0 2 1 1 1 3 1 1 ? Superior 70.4960835509 3541
2 41 F Y 2 37 no-less-than 6 NA 8 green blue 2 1 6 0 4 1 2 1 2 TRUE Superior 88.5117493473 6597
2 41 F Y 2 38 less-than 4 NA 5 blue black 1 1 3 1 1 1 3 0 1 FALSE Superior 0 3047
2 41 F Y 2 39 no-more-than 4 NA 1 red yellow 6 1 1 0 1 0 3 0 -3 TRUE Inferior 0 1598
2 41 F Y 2 40 no-less-than 6 NA 6 green blue 1 1 5 0 5 0 5 1 0 TRUE Equal 51.4360313316 4739
2 41 F Y 2 41 more-than 4 NA 4 blue green 1 0 4 0 2 1 2 1 0 FALSE Equal 0 4203
2 41 F Y 2 42 less-than 5 NA 2 blue black 3 0 5 0 4 0 1 1 -3 TRUE Inferior 3.65535248042 6521
2 41 F Y 2 43 no-more-than 4 NA 5 red black 5 0 3 1 2 1 5 0 1 FALSE Superior 100 1425
2 41 F Y 2 44 less-than 4 NA 2 green blue 6 0 3 1 1 0 3 0 -2 TRUE Inferior 44.3864229765 2195
2 41 F Y 2 45 more-than 6 NA 7 blue green 1 1 3 0 3 1 3 1 1 TRUE Superior 100 5948
2 41 F Y 2 46 no-more-than 6 NA 7 green yellow 5 1 6 0 2 0 2 1 1 FALSE Superior 100 5766
2 41 F Y 2 47 exactly 6 A 8 red yellow 5 0 2 1 3 0 6 1 2 ? Superior 0.522193211488 9210
2 41 F Y 2 48 exactly 4 NA 6 blue black 3 1 3 1 3 0 5 0 2 ? Superior 100 2425
2 41 F Y 2 49 more-than 5 NA 8 blue green 3 1 2 1 5 0 3 1 3 TRUE Superior 100 9036
2 41 F Y 2 50 less-than 4 NA 1 blue green 4 0 6 0 6 1 1 0 -3 TRUE Inferior 59.2689295039 5509
2 41 F Y 2 51 no-less-than 5 NA 3 blue green 5 0 1 1 1 0 3 0 -2 FALSE Inferior 0.522193211488 2946
2 41 F Y 2 52 no-more-than 6 NA 5 blue black 3 0 4 0 3 1 4 0 -1 TRUE Inferior 100 1435
2 41 F Y 2 53 less-than 5 NA 7 red black 5 0 4 1 2 0 3 1 2 FALSE Superior 80.1566579634 1880
2 41 F Y 2 54 exactly 5 NA 3 green black 5 0 6 0 6 0 2 1 -2 FALSE Inferior 14.8825065274 2860
2 41 F Y 2 55 exactly 4 A 4 green yellow 4 0 4 1 2 0 4 0 0 TRUE Equal 67.8851174935 3883
